sha,subject,entry_tool,language,sdk_exact,sdk_tag,dialect_bucket,excluded,run_lines,applicable,reason,output_mode,any_run_line_applicable,driver_argv,first_run_line
ca84bb763f34f168ce4f5e3363b35fa0646492a4,[FIRRTL] Fix public copying in inject-dut-hier,circt-opt,mlir,True,firtool-1.121.0,FIRRTL,,1,False,pipeline_not_hw_terminal,,False,circt-opt '-pass-pipeline=builtin.module(firrtl.circuit(firrtl-inject-dut-hier))' /artefacts/probe/input.mlir,circt-opt -pass-pipeline='builtin.module(firrtl.circuit(firrtl-inject-dut-hier))' -split-input-file %s | FileCheck %s
5da61416c3739234396efad0bd74c8e4c3549fec,[LLHD] Fix drive combining for single-element arrays and structs,circt-opt,mlir,True,firtool-1.121.0,LLHD,,1,False,pipeline_not_hw_terminal,,False,circt-opt --llhd-combine-drives /artefacts/probe/input.mlir,circt-opt --llhd-combine-drives %s | FileCheck %s
9be24fbb4939e409d2c7d4388d7f38c4168d06ba,[LLHD] Fix canonicalizer crashing on empty processes with results,circt-opt,mlir,True,firtool-1.121.0,LLHD,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir -canonicalize,circt-opt %s -canonicalize | FileCheck %s
ce9146a64ab850a0d68470d85e026d1b10d1a309,[CombFolds] Fix comb.mul folder for i0,circt-opt,mlir,True,firtool-1.121.0,Comb,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir '-canonicalize=top-down=true region-simplify=disabled' --allow-unregistered-dialect,circt-opt %s -canonicalize='top-down=true region-simplify=disabled' --allow-unregistered-dialect | FileCheck %s
a1d66ba1349904ca867f957f3246ab86080c1d44,[LLHD] Fix deseq poisoning comb ops that don't depend on triggers (#8513),circt-opt,mlir,True,firtool-1.121.0,LLHD,,1,False,pipeline_not_hw_terminal,,False,circt-opt --llhd-deseq /artefacts/probe/input.mlir,circt-opt --llhd-deseq %s | FileCheck %s
27fdf5525cdc5503df22cb1d7e7eb6d94a1d79a6,[Arc] Fix arc inliner deleting arcs that still have calls (#8510),other,mlir,True,firtool-1.117.0,Arc,,3,False,entry_tool_not_hw_capable,,False,other /artefacts/probe/input.mlir,split-file %s %t
a49186699205898f66c3dfe4b5ca1535ef47e9c6,[LLHD] Fix handling of conditional drives (#8498),circt-opt,mlir,True,firtool-1.117.0,LLHD,,1,False,pipeline_not_hw_terminal,,False,circt-opt --llhd-mem2reg /artefacts/probe/input.mlir,circt-opt --llhd-mem2reg %s | FileCheck %s
a1929a1878d4f37279684d87a5edf9b2f88787b6,[firrtl] Fix fprintf round trip issue,circt-opt,mlir,True,firtool-1.114.0,FIRRTL,,1,False,pipeline_not_hw_terminal,,False,circt-opt --verify-roundtrip /artefacts/probe/input.mlir,circt-opt --verify-roundtrip %s | FileCheck %s
bd6949339c410d700751050e505fbaf2b04bbb2d,[ImportVerilog] Fix empty replications within concatenations,circt-translate,sv,True,firtool-1.110.0,ImportVerilog,,2,False,entry_tool_not_hw_capable,,False,circt-translate --import-verilog /artefacts/probe/input.sv,circt-translate --import-verilog %s | FileCheck %s
475b936c55e8a4041a4cdafb38902e70b938f6f0,[FIRRTL] Fix: Enforce flat namespace for modules (#8345),circt-translate,fir,True,firtool-1.110.0,FIRRTL,,2,False,entry_tool_not_hw_capable,,False,circt-translate -import-firrtl /artefacts/probe/input.fir,circt-translate -import-firrtl -verify-diagnostics -split-input-file %s | circt-opt | FileCheck %s
ac1184031e209d444e4fd7acccf5f68e2aa53551,[Seq] Fix width errors in HWMemSimImpl (#8351),circt-opt,mlir,True,firtool-1.110.0,Seq,,8,False,pipeline_not_hw_terminal,,False,circt-opt -hw-memory-sim /artefacts/probe/input.mlir,circt-opt -hw-memory-sim %s | FileCheck %s --check-prefix COMMON --implicit-check-not sv.attributes
9570cdc98d19ff3866c2580c4eab9eae58ccbfc3,"[FIRRTL] Canonicalize Assert(clk, p, e) when p == e (#8320)",circt-opt,mlir,True,firtool-1.109.0,FIRRTL,,5,False,pipeline_not_hw_terminal,,False,circt-opt '-canonicalize=top-down=true region-simplify=aggressive' /artefacts/probe/input.mlir,circt-opt -canonicalize='top-down=true region-simplify=aggressive' %s | FileCheck %s
b08feee25e60deaad914f5bcce50c5b61662a971,"[Verif] Add multiplier integration test, fix bug in lower contracts (#8300)",other,mlir,False,,Verif,,2,False,entry_tool_not_hw_capable,,False,other /artefacts/probe/input.mlir,true
c7c7352daf11cd4d4dd20cc2a05e3c2e4758056a,[AffineParallelUnroll] Fix empty map lookup; move canonicalization passes before `MemoryConflictResolver` (#8282),circt-opt,mlir,True,firtool-1.107.0,Calyx,,1,False,pipeline_not_hw_terminal,,False,circt-opt --affine-parallel-unroll /artefacts/probe/input.mlir,circt-opt --affine-parallel-unroll --split-input-file --verify-diagnostics %s | FileCheck %s
3f0aa622f0ca59877dececf8631bf7028b59b051,[ESI] Fix assert on lower unwrap value from block arg,circt-opt,mlir,True,firtool-1.107.0,ESI,,1,True,,--lower-esi-to-hw,True,circt-opt --lower-esi-to-hw /artefacts/probe/input.mlir,circt-opt --lower-esi-to-hw %s --verify-diagnostics --split-input-file
6e93a0e8400d2e2f17725af096d470584713eda1,[MooreToCore]Fix a crash caused by block args as observed values for llhd.wait. (#8210),circt-opt,mlir,True,firtool-1.103.0,MooreToCore,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-moore-to-core,circt-opt %s --convert-moore-to-core --verify-diagnostics | FileCheck %s
8ba4ceaf3764c0ce755e02a9c01760a931a1acdd,[FIRRTL] Fix hasDontTouch crash on non-module block args (#8157),circt-opt,mlir,True,firtool-1.103.0,FIRRTL,,1,False,pipeline_not_hw_terminal,,False,circt-opt '-pass-pipeline=builtin.module(firrtl-imdeadcodeelim)' --allow-unregistered-dialect /artefacts/probe/input.mlir,circt-opt -pass-pipeline='builtin.module(firrtl-imdeadcodeelim)' --split-input-file --verify-diagnostics --allow-unregistered-dialect %s | FileCheck %s
671dec51619c13b0812614212ba77d5ae1746308,[RTG][Elaboration] Support fixed and virtual registers (#8101),circt-opt,mlir,True,firtool-1.103.0,RTG,,1,False,pipeline_not_hw_terminal,,False,circt-opt --rtg-elaborate=seed=0 /artefacts/probe/input.mlir,circt-opt --rtg-elaborate=seed=0 --split-input-file --verify-diagnostics %s | FileCheck %s
0cea50e9e7d28044485a0e9547de013049b70ecd,[SCFToCalyx] Lower floating point comparison logic fix,circt-opt,mlir,True,firtool-1.103.0,SCFToCalyx,,2,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --lower-scf-to-calyx -canonicalize,circt-opt %s --lower-scf-to-calyx -canonicalize -split-input-file | FileCheck %s
09790a726509c031cc8c299c9b9d54a719576b85,[SCFToCalyx] Fix lowering `scf.if` op when it yields nothing (#8079),circt-opt,mlir,True,firtool-1.100.0,SCFToCalyx,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --lower-scf-to-calyx -canonicalize,circt-opt %s --lower-scf-to-calyx -canonicalize -split-input-file | FileCheck %s
dcf6516ee06ba7b62057e8c5c59130c162bb74e8,[VerifToSMT] Fix incorrect loop region result indexing (#8006),circt-opt,mlir,True,firtool-1.99.2,VerifToSMT,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-verif-to-smt --reconcile-unrealized-casts -allow-unregistered-dialect,circt-opt %s --convert-verif-to-smt --reconcile-unrealized-casts -allow-unregistered-dialect | FileCheck %s
a15654cd5d518e844d7187d10d748a184e0ce282,[HWToBTOR2] Fix incorrect le/ge predicate name emission (#8028),circt-opt,mlir,True,firtool-1.99.2,HWToBTOR2,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-hw-to-btor2 -o /artefacts/probe/input.mlir,circt-opt %s --convert-hw-to-btor2 -o %t | FileCheck %s
afa566aabda8a7bcb2d30c971a2b2ebd3dff069f,[Arc][ArcToLLVM] Fix seq.clock_gate lowering,circt-opt,mlir,True,firtool-1.99.2,ArcToLLVM,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --lower-arc-to-llvm,circt-opt %s --lower-arc-to-llvm | FileCheck %s
99826b849987b38b8590ad70cc45efd02dce2c35,[HWArith] Fix lowering to HW with type aliases,circt-opt,mlir,True,firtool-1.99.0,HWArithToHW,,1,True,,--lower-hwarith-to-hw,True,circt-opt -lower-hwarith-to-hw /artefacts/probe/input.mlir,circt-opt -split-input-file -lower-hwarith-to-hw %s | FileCheck %s
54d3dd01a8b791ac09869bee678abe4a6e8b6d2d,[LLHD] Fix misprint in llhd-desequentialize pass (#7985),circt-opt,mlir,True,firtool-1.95.0,LLHD,,1,False,pipeline_not_hw_terminal,,False,circt-opt --llhd-desequentialize -canonicalize /artefacts/probe/input.mlir,circt-opt --llhd-desequentialize -canonicalize %s | FileCheck %s
79c2d41904cd71fd6a3904cde754b516a2a224c0,[ExportVerilog] Fix ifdef of macro w/ Verilog name,circt-opt,mlir,True,firtool-1.92.0,ExportVerilog,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir -test-apply-lowering-options=options=emitBindComments -export-verilog,circt-opt %s -test-apply-lowering-options='options=emitBindComments' -export-verilog -verify-diagnostics | FileCheck %s --strict-whitespace
dcd7c47a9fd0f500a4d6c83263021bce53c8ddef,[HandshakeToDC] Fix a bug in the sync conversion pattern,circt-opt,mlir,True,firtool-1.92.0,HandshakeToDC,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --lower-handshake-to-dc,circt-opt %s --lower-handshake-to-dc | FileCheck %s
0bf454fb46d982ae4528867eeff1db45da9a9eaf,[SCFToCalyx] fix https://github.com/llvm/circt/issues/7861 (#7862),circt-opt,mlir,True,firtool-1.92.0,SCFToCalyx,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --lower-scf-to-calyx -canonicalize,circt-opt %s --lower-scf-to-calyx -canonicalize -split-input-file | FileCheck %s
c5f14f1c26e6ddca74a1e11eed376a740bfad2ad,[HWToBTOR2] Fix crashes on initial value corner cases (#7844),circt-opt,mlir,True,firtool-1.92.0,HWToBTOR2,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-hw-to-btor2 -o tmp.mlir,circt-opt %s --convert-hw-to-btor2 --verify-diagnostics --split-input-file -o tmp.mlir
9c3bbcfb27fb6c6b3ad856b65ffdc1cad562132e,[HWToBTOR2] Fix slice lowering argument meanings (#7842),circt-opt,mlir,True,firtool-1.92.0,HWToBTOR2,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-hw-to-btor2 -o tmp.mlir,circt-opt %s --convert-hw-to-btor2 -o tmp.mlir | FileCheck %s
a50f19e8511eb98366561aa44b88500f41dbff36,"[FIRRTL] Update, fix parser versions (#7827)",other,mlir,True,firtool-1.92.0,FIRRTL,,12,False,entry_tool_not_hw_capable,,False,other '2>&1' /artefacts/probe/input.mlir,circt-capi-firrtl-test 2>&1 | FileCheck %s
a7bd275fb9f237c14b63bd330ff8c28f05f1b2b2,[FIRRTL] Fix folding of when conditions into LTL properties (#7760),circt-opt,mlir,True,firtool-1.90.0,FIRRTL,,2,False,pipeline_not_hw_terminal,,False,circt-opt '--pass-pipeline=builtin.module(firrtl.circuit(any(firrtl-expand-whens)))' /artefacts/probe/input.mlir,circt-opt --pass-pipeline='builtin.module(firrtl.circuit(any(firrtl-expand-whens)))' %s | FileCheck %s
31e4f9eaaede6da8d57f8c730f76eb291ed18ad9,fix memref flatten-load (#7298),circt-opt,mlir,True,firtool-1.90.0,FlattenMemRefs.cpp,,1,False,pipeline_not_hw_terminal,,False,circt-opt --flatten-memref /artefacts/probe/input.mlir,circt-opt -split-input-file --flatten-memref %s | FileCheck %s
bcee76272eae995e12f9ab76c28180784e8730d2,[FIRRTL] Fix InstanceInfo top-is-DUT bug,circt-opt,mlir,True,firtool-1.90.0,FIRRTLInstanceInfo.cpp,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir -test-firrtl-instance-info '2>&1',circt-opt %s -test-firrtl-instance-info -split-input-file 2>&1 | FileCheck %s
7fff704e9e84e35b4aa653b5424272bad1343138,[Arc] Fix folding of initialized StateOp (#7653),circt-opt,mlir,True,firtool-1.87.0,Arc,,1,False,pipeline_not_hw_terminal,,False,circt-opt --canonicalize /artefacts/probe/input.mlir,circt-opt --canonicalize %s | FileCheck %s
337dad583965ea03ddcef75d9da2b5f10c23ec8d,[MooreToCore] Alternative conditional lowering and type conversion fixes (#7625),circt-opt,mlir,False,,MooreToCore,,1,False,pipeline_not_hw_terminal,,False,circt-opt /artefacts/probe/input.mlir --convert-moore-to-core,circt-opt %s --convert-moore-to-core --verify-diagnostics | FileCheck %s
d5314f79fe7a77fe4b2259c031c9f53448a02a27,"[Moore] Add assert, assume, and conver ops. (#7589)",circt-translate,sv,False,,Moore,,2,False,entry_tool_not_hw_capable,,False,circt-translate --import-verilog /artefacts/probe/input.sv,circt-translate --import-verilog %s | FileCheck %s
